work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,Identifier
2022,SE,FT,Data Scientist,153000,USD,153000,US,100,US,M,2022SEFTData Scientist153000USD153000US100USM
2022,SE,FT,Data Analyst,99000,USD,99000,US,0,US,M,2022SEFTData Analyst99000USD99000US0USM
2022,SE,FT,Machine Learning Engineer,200000,USD,200000,PR,100,PR,M,2022SEFTMachine Learning Engineer200000USD200000PR100PRM
2022,SE,FT,Machine Learning Engineer,135000,USD,135000,PR,100,PR,M,2022SEFTMachine Learning Engineer135000USD135000PR100PRM
2022,SE,FT,Data Engineer,195700,USD,195700,US,0,US,M,2022SEFTData Engineer195700USD195700US0USM
2022,SE,FT,Data Engineer,130500,USD,130500,US,0,US,M,2022SEFTData Engineer130500USD130500US0USM
2022,SE,FT,ML Engineer,130000,USD,130000,US,100,US,M,2022SEFTML Engineer130000USD130000US100USM
2022,SE,FT,ML Engineer,84000,USD,84000,US,100,US,M,2022SEFTML Engineer84000USD84000US100USM
2022,MI,FT,Data Operations Engineer,100000,USD,100000,US,100,US,M,2022MIFTData Operations Engineer100000USD100000US100USM
2022,MI,FT,Data Operations Engineer,60000,USD,60000,US,100,US,M,2022MIFTData Operations Engineer60000USD60000US100USM
2022,MI,FT,Data Engineer,65000,GBP,80036,GB,100,GB,M,2022MIFTData Engineer65000GBP80036GB100GBM
2022,MI,FT,Data Engineer,55000,GBP,67723,GB,100,GB,M,2022MIFTData Engineer55000GBP67723GB100GBM
2022,SE,FT,Data Engineer,141300,USD,141300,US,0,US,M,2022SEFTData Engineer141300USD141300US0USM
2022,SE,FT,Data Engineer,102100,USD,102100,US,0,US,M,2022SEFTData Engineer102100USD102100US0USM
2022,MI,FT,Business Data Analyst,150000,USD,150000,US,100,US,L,2022MIFTBusiness Data Analyst150000USD150000US100USL
2022,MI,FT,Data Scientist,83000,GBP,102200,GB,100,GB,M,2022MIFTData Scientist83000GBP102200GB100GBM
2022,EN,FT,Data Scientist,1800000,INR,22892,IN,50,IN,M,2022ENFTData Scientist1800000INR22892IN50INM
2022,SE,FT,Data Analyst,144000,USD,144000,US,100,US,M,2022SEFTData Analyst144000USD144000US100USM
2022,SE,FT,Data Analyst,113000,USD,113000,US,100,US,M,2022SEFTData Analyst113000USD113000US100USM
2022,EN,FT,AI Scientist,30000,EUR,31520,PT,100,ES,M,2022ENFTAI Scientist30000EUR31520PT100ESM
2022,SE,FT,Data Architect,195400,USD,195400,US,100,US,L,2022SEFTData Architect195400USD195400US100USL
2022,SE,FT,Data Architect,131300,USD,131300,US,100,US,L,2022SEFTData Architect131300USD131300US100USL
2022,SE,FT,Machine Learning Engineer,195400,USD,195400,US,100,US,L,2022SEFTMachine Learning Engineer195400USD195400US100USL
2022,SE,FT,Machine Learning Engineer,131300,USD,131300,US,100,US,L,2022SEFTMachine Learning Engineer131300USD131300US100USL
2022,SE,FT,Data Engineer,80000,USD,80000,US,100,US,M,2022SEFTData Engineer80000USD80000US100USM
2022,EN,FT,BI Data Analyst,633000,INR,8050,IN,100,IN,M,2022ENFTBI Data Analyst633000INR8050IN100INM
2022,MI,CT,NLP Engineer,60000,USD,60000,IN,100,US,S,2022MICTNLP Engineer60000USD60000IN100USS
2022,SE,FT,Machine Learning Engineer,60000,EUR,63040,FI,50,FI,S,2022SEFTMachine Learning Engineer60000EUR63040FI50FIS
2022,EN,FT,Business Data Analyst,50000,USD,50000,IN,100,AS,L,2022ENFTBusiness Data Analyst50000USD50000IN100ASL
2022,SE,FT,Data Engineer,105000,USD,105000,US,100,US,M,2022SEFTData Engineer105000USD105000US100USM
2022,SE,FT,Analytics Engineer,190000,USD,190000,US,100,US,M,2022SEFTAnalytics Engineer190000USD190000US100USM
2022,SE,FT,Analytics Engineer,140000,USD,140000,US,100,US,M,2022SEFTAnalytics Engineer140000USD140000US100USM
2022,SE,FT,Data Scientist,180000,USD,180000,US,100,US,L,2022SEFTData Scientist180000USD180000US100USL
2022,SE,FT,Data Scientist,165000,USD,165000,US,100,US,L,2022SEFTData Scientist165000USD165000US100USL
2022,SE,FT,Applied Machine Learning Scientist,108000,USD,108000,US,0,US,L,2022SEFTApplied Machine Learning Scientist108000USD108000US0USL
2021,EN,FT,Machine Learning Research Engineer,20000,USD,20000,FR,50,FR,M,2021ENFTMachine Learning Research Engineer20000USD20000FR50FRM
2022,SE,FT,Data Scientist,179400,USD,179400,US,0,US,M,2022SEFTData Scientist179400USD179400US0USM
2022,SE,FT,Data Scientist,154000,USD,154000,US,0,US,M,2022SEFTData Scientist154000USD154000US0USM
2022,SE,FT,Machine Learning Scientist,193900,USD,193900,US,0,US,M,2022SEFTMachine Learning Scientist193900USD193900US0USM
2022,SE,FT,Machine Learning Scientist,129300,USD,129300,US,0,US,M,2022SEFTMachine Learning Scientist129300USD129300US0USM
2022,EX,FT,Data Science Manager,222640,USD,222640,US,0,US,M,2022EXFTData Science Manager222640USD222640US0USM
2022,EX,FT,Data Science Manager,182160,USD,182160,US,0,US,M,2022EXFTData Science Manager182160USD182160US0USM
2022,MI,FT,Data Engineer,150000,USD,150000,US,0,US,M,2022MIFTData Engineer150000USD150000US0USM
2022,MI,FT,Data Engineer,100000,USD,100000,US,0,US,M,2022MIFTData Engineer100000USD100000US0USM
2022,SE,FT,Analytics Engineer,122500,USD,122500,US,100,US,M,2022SEFTAnalytics Engineer122500USD122500US100USM
2022,SE,FT,Analytics Engineer,100000,USD,100000,US,100,US,M,2022SEFTAnalytics Engineer100000USD100000US100USM
2022,EX,FT,Data Engineer,297500,USD,297500,US,100,US,M,2022EXFTData Engineer297500USD297500US100USM
2022,EX,FT,Data Engineer,260000,USD,260000,US,100,US,M,2022EXFTData Engineer260000USD260000US100USM
2021,EN,FT,Machine Learning Developer,15000,USD,15000,TH,100,TH,L,2021ENFTMachine Learning Developer15000USD15000TH100THL
2022,SE,FT,Data Engineer,193000,USD,193000,ES,100,US,M,2022SEFTData Engineer193000USD193000ES100USM
2022,EN,FT,Data Scientist,93000,USD,93000,US,0,US,M,2022ENFTData Scientist93000USD93000US0USM
2022,EN,FT,Data Scientist,73000,USD,73000,US,0,US,M,2022ENFTData Scientist73000USD73000US0USM
2022,EN,FT,Data Analyst,40300,BRL,7799,BR,100,BR,L,2022ENFTData Analyst40300BRL7799BR100BRL
2022,SE,FT,Data Scientist,136994,USD,136994,US,100,US,M,2022SEFTData Scientist136994USD136994US100USM
2022,SE,FT,Data Scientist,101570,USD,101570,US,100,US,M,2022SEFTData Scientist101570USD101570US100USM
2022,SE,FT,Director of Data Science,55000,EUR,57786,FR,50,FR,L,2022SEFTDirector of Data Science55000EUR57786FR50FRL
2022,MI,FT,Data Analyst,136000,USD,136000,US,100,US,M,2022MIFTData Analyst136000USD136000US100USM
2022,MI,FT,Data Analyst,112000,USD,112000,US,100,US,M,2022MIFTData Analyst112000USD112000US100USM
2022,SE,FT,Data Scientist,172000,USD,172000,US,100,US,M,2022SEFTData Scientist172000USD172000US100USM
2022,SE,FT,Data Engineer,215000,USD,215000,US,0,US,M,2022SEFTData Engineer215000USD215000US0USM
2022,SE,FT,Data Engineer,164000,USD,164000,US,0,US,M,2022SEFTData Engineer164000USD164000US0USM
2021,EN,FT,Data Engineer,33000,GBP,45390,GB,50,GB,L,2021ENFTData Engineer33000GBP45390GB50GBL
2022,MI,FT,Data Analyst,97500,USD,97500,US,100,US,L,2022MIFTData Analyst97500USD97500US100USL
2022,SE,FT,Applied Scientist,212800,USD,212800,US,100,US,M,2022SEFTApplied Scientist212800USD212800US100USM
2022,SE,FT,Applied Scientist,142800,USD,142800,US,100,US,M,2022SEFTApplied Scientist142800USD142800US100USM
2022,MI,FT,Data Scientist,70000,EUR,73546,NL,50,NL,L,2022MIFTData Scientist70000EUR73546NL50NLL
2022,EN,FT,Data Scientist,50000,USD,50000,US,50,DE,M,2022ENFTData Scientist50000USD50000US50DEM
2022,EN,FT,Data Analyst,500000,INR,6359,FR,100,IN,L,2022ENFTData Analyst500000INR6359FR100INL
2022,SE,FT,Data Scientist,151800,USD,151800,US,0,US,M,2022SEFTData Scientist151800USD151800US0USM
2022,SE,FT,Data Scientist,130240,USD,130240,US,0,US,M,2022SEFTData Scientist130240USD130240US0USM
2022,SE,FT,Analytics Engineer,165000,USD,165000,US,100,US,M,2022SEFTAnalytics Engineer165000USD165000US100USM
2022,SE,FT,Analytics Engineer,140250,USD,140250,US,100,US,M,2022SEFTAnalytics Engineer140250USD140250US100USM
2022,SE,FT,Data Scientist,179400,USD,179400,US,100,US,M,2022SEFTData Scientist179400USD179400US100USM
2022,SE,FT,Data Scientist,154000,USD,154000,US,100,US,M,2022SEFTData Scientist154000USD154000US100USM
2022,MI,FT,Financial Data Analyst,75000,USD,75000,US,0,US,M,2022MIFTFinancial Data Analyst75000USD75000US0USM
2022,MI,FT,Data Engineer,80000,EUR,84053,GR,100,GR,M,2022MIFTData Engineer80000EUR84053GR100GRM
2022,MI,FT,Data Engineer,70000,EUR,73546,GR,100,GR,M,2022MIFTData Engineer70000EUR73546GR100GRM
2022,MI,FT,Data Engineer,80000,GBP,98506,GB,100,GB,M,2022MIFTData Engineer80000GBP98506GB100GBM
2022,MI,FT,Data Engineer,70000,GBP,86193,GB,100,GB,M,2022MIFTData Engineer70000GBP86193GB100GBM
2022,MI,FT,Data Engineer,80000,EUR,84053,ES,100,ES,M,2022MIFTData Engineer80000EUR84053ES100ESM
2022,MI,FT,Data Engineer,70000,EUR,73546,ES,100,ES,M,2022MIFTData Engineer70000EUR73546ES100ESM
2022,SE,FT,Analytics Engineer,83376,GBP,102663,GB,100,GB,M,2022SEFTAnalytics Engineer83376GBP102663GB100GBM
2022,SE,FT,Analytics Engineer,65004,GBP,80041,GB,100,GB,M,2022SEFTAnalytics Engineer65004GBP80041GB100GBM
2022,SE,FT,Data Engineer,84958,GBP,104611,GB,100,GB,M,2022SEFTData Engineer84958GBP104611GB100GBM
2022,SE,FT,Data Engineer,66822,GBP,82280,GB,100,GB,M,2022SEFTData Engineer66822GBP82280GB100GBM
2022,SE,FT,Data Scientist,191475,USD,191475,US,0,US,M,2022SEFTData Scientist191475USD191475US0USM
2022,SE,FT,Data Scientist,141525,USD,141525,US,0,US,M,2022SEFTData Scientist141525USD141525US0USM
2022,SE,FT,Data Analyst,115000,USD,115000,US,0,US,L,2022SEFTData Analyst115000USD115000US0USL
2022,EN,FT,Data Scientist,30000,EUR,31520,ES,50,ES,M,2022ENFTData Scientist30000EUR31520ES50ESM
2022,SE,FT,Data Operations Analyst,81000,USD,81000,US,100,US,M,2022SEFTData Operations Analyst81000USD81000US100USM
2022,SE,FT,Data Operations Analyst,66000,USD,66000,US,100,US,M,2022SEFTData Operations Analyst66000USD66000US100USM
2022,EN,FT,Data Analyst,46000,USD,46000,US,100,US,L,2022ENFTData Analyst46000USD46000US100USL
2022,EN,FT,Data Engineer,80000,USD,80000,US,100,US,L,2022ENFTData Engineer80000USD80000US100USL
2022,EX,FT,Machine Learning Scientist,200000,USD,200000,US,100,US,S,2022EXFTMachine Learning Scientist200000USD200000US100USS
2022,EX,FT,Machine Learning Scientist,180000,USD,180000,US,100,US,S,2022EXFTMachine Learning Scientist180000USD180000US100USS
2022,EX,FT,AI Scientist,200000,USD,200000,US,100,US,S,2022EXFTAI Scientist200000USD200000US100USS
2022,SE,FT,Data Scientist,204100,USD,204100,US,0,US,M,2022SEFTData Scientist204100USD204100US0USM
2022,SE,FT,Data Scientist,136100,USD,136100,US,0,US,M,2022SEFTData Scientist136100USD136100US0USM
2022,SE,FT,Analytics Engineer,250000,USD,250000,US,0,US,M,2022SEFTAnalytics Engineer250000USD250000US0USM
2022,SE,FT,Analytics Engineer,63000,USD,63000,US,0,US,M,2022SEFTAnalytics Engineer63000USD63000US0USM
2022,MI,FT,Data Scientist,96000,GBP,118208,GB,0,GB,M,2022MIFTData Scientist96000GBP118208GB0GBM
2022,MI,FT,Data Scientist,90000,GBP,110820,GB,0,GB,M,2022MIFTData Scientist90000GBP110820GB0GBM
2021,EN,PT,Computer Vision Software Engineer,120000,DKK,19073,DK,50,DK,L,2021ENPTComputer Vision Software Engineer120000DKK19073DK50DKL
2022,SE,FT,Data Specialist,95000,USD,95000,US,100,US,M,2022SEFTData Specialist95000USD95000US100USM
2022,SE,FT,Data Specialist,70000,USD,70000,US,100,US,M,2022SEFTData Specialist70000USD70000US100USM
2022,MI,FT,Applied Machine Learning Scientist,75000,USD,75000,BO,100,US,M,2022MIFTApplied Machine Learning Scientist75000USD75000BO100USM
2022,MI,CT,Analytics Engineer,7500,USD,7500,BO,50,BO,M,2022MICTAnalytics Engineer7500USD7500BO50BOM
2022,MI,FT,Data Analyst,113000,USD,113000,US,0,US,L,2022MIFTData Analyst113000USD113000US0USL
2022,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M,2022SEFTData Scientist170000USD170000US100USM
2022,MI,FT,Data Analytics Consultant,113000,USD,113000,US,100,US,L,2022MIFTData Analytics Consultant113000USD113000US100USL
2022,MI,FT,Product Data Analyst,140000,USD,140000,US,100,US,M,2022MIFTProduct Data Analyst140000USD140000US100USM
2021,SE,FT,Data Analyst,50000,USD,50000,PH,100,PH,S,2021SEFTData Analyst50000USD50000PH100PHS
2022,MI,FT,BI Data Analyst,77000,AUD,53368,AU,100,AU,M,2022MIFTBI Data Analyst77000AUD53368AU100AUM
2022,SE,FT,Lead Data Scientist,28500,EUR,29944,PT,50,PT,S,2022SEFTLead Data Scientist28500EUR29944PT50PTS
2022,SE,FT,Data Scientist,160000,USD,160000,US,0,US,L,2022SEFTData Scientist160000USD160000US0USL
2022,SE,FT,Data Scientist,119300,USD,119300,US,0,US,L,2022SEFTData Scientist119300USD119300US0USL
2022,MI,FT,Research Scientist,145000,USD,145000,US,50,US,L,2022MIFTResearch Scientist145000USD145000US50USL
2022,SE,FT,Data Engineer,90000,USD,90000,US,0,US,M,2022SEFTData Engineer90000USD90000US0USM
2022,SE,FT,ETL Developer,146200,USD,146200,US,100,US,M,2022SEFTETL Developer146200USD146200US100USM
2022,SE,FT,ETL Developer,124270,USD,124270,US,100,US,M,2022SEFTETL Developer124270USD124270US100USM
2022,MI,FT,Data Scientist,225000,USD,225000,US,0,US,M,2022MIFTData Scientist225000USD225000US0USM
2022,MI,FT,Data Scientist,160000,USD,160000,US,0,US,M,2022MIFTData Scientist160000USD160000US0USM
2022,MI,FT,Data Scientist,52000,EUR,54634,NL,100,NL,S,2022MIFTData Scientist52000EUR54634NL100NLS
2022,SE,FT,Data Engineer,185800,USD,185800,CA,100,CA,M,2022SEFTData Engineer185800USD185800CA100CAM
2022,SE,FT,Data Engineer,137400,USD,137400,CA,100,CA,M,2022SEFTData Engineer137400USD137400CA100CAM
2022,SE,FT,Analytics Engineer,245000,USD,245000,US,0,US,M,2022SEFTAnalytics Engineer245000USD245000US0USM
2022,SE,FT,Analytics Engineer,180000,USD,180000,US,0,US,M,2022SEFTAnalytics Engineer180000USD180000US0USM
2022,SE,FT,Analytics Engineer,203500,USD,203500,US,0,US,M,2022SEFTAnalytics Engineer203500USD203500US0USM
2022,SE,FT,Analytics Engineer,152000,USD,152000,US,0,US,M,2022SEFTAnalytics Engineer152000USD152000US0USM
2022,SE,FT,Data Engineer,250000,USD,250000,US,0,US,M,2022SEFTData Engineer250000USD250000US0USM
2022,SE,FT,Data Engineer,63000,USD,63000,US,0,US,M,2022SEFTData Engineer63000USD63000US0USM
2022,SE,FT,Machine Learning Infrastructure Engineer,186000,USD,186000,US,100,US,M,2022SEFTMachine Learning Infrastructure Engineer186000USD186000US100USM
2022,SE,FT,Machine Learning Infrastructure Engineer,148800,USD,148800,US,100,US,M,2022SEFTMachine Learning Infrastructure Engineer148800USD148800US100USM
2022,SE,FT,Lead Machine Learning Engineer,7500000,INR,95386,IN,50,IN,L,2022SEFTLead Machine Learning Engineer7500000INR95386IN50INL
2022,MI,FT,Machine Learning Engineer,104000,GBP,128058,GB,50,GB,L,2022MIFTMachine Learning Engineer104000GBP128058GB50GBL
2022,EN,FT,Data Scientist,82000,USD,82000,US,0,US,L,2022ENFTData Scientist82000USD82000US0USL
2022,EN,PT,Data Scientist,110000,USD,110000,DO,100,FR,M,2022ENPTData Scientist110000USD110000DO100FRM
2022,MI,FT,Applied Machine Learning Scientist,173000,USD,173000,US,50,US,M,2022MIFTApplied Machine Learning Scientist173000USD173000US50USM
2022,SE,FT,Machine Learning Engineer,186000,USD,186000,US,100,US,M,2022SEFTMachine Learning Engineer186000USD186000US100USM
2022,SE,FT,Machine Learning Engineer,148800,USD,148800,US,100,US,M,2022SEFTMachine Learning Engineer148800USD148800US100USM
2022,EN,FT,BI Data Analyst,32400,BRL,6270,BR,100,BR,L,2022ENFTBI Data Analyst32400BRL6270BR100BRL
2022,MI,FT,Data Science Manager,158000,USD,158000,US,100,US,M,2022MIFTData Science Manager158000USD158000US100USM
2022,MI,FT,Data Science Manager,134000,USD,134000,US,100,US,M,2022MIFTData Science Manager134000USD134000US100USM
2022,EX,FT,Analytics Engineer,200000,USD,200000,US,100,US,M,2022EXFTAnalytics Engineer200000USD200000US100USM
2022,EX,FT,Analytics Engineer,150000,USD,150000,US,100,US,M,2022EXFTAnalytics Engineer150000USD150000US100USM
2022,SE,FT,Data Analyst,216200,USD,216200,US,0,US,M,2022SEFTData Analyst216200USD216200US0USM
2022,SE,FT,Data Analyst,144100,USD,144100,US,0,US,M,2022SEFTData Analyst144100USD144100US0USM
2022,MI,FT,Data Scientist,110000,EUR,115573,NL,0,NL,M,2022MIFTData Scientist110000EUR115573NL0NLM
2022,MI,FT,Data Scientist,85000,EUR,89306,NL,0,NL,M,2022MIFTData Scientist85000EUR89306NL0NLM
2022,SE,FT,ETL Developer,250000,USD,250000,US,0,US,M,2022SEFTETL Developer250000USD250000US0USM
2022,SE,FT,ETL Developer,63000,USD,63000,US,0,US,M,2022SEFTETL Developer63000USD63000US0USM
2022,SE,FT,Machine Learning Engineer,135000,USD,135000,US,100,US,M,2022SEFTMachine Learning Engineer135000USD135000US100USM
2022,SE,FT,Machine Learning Engineer,85000,USD,85000,US,100,US,M,2022SEFTMachine Learning Engineer85000USD85000US100USM
2022,SE,FT,Data Science Manager,206000,USD,206000,US,100,US,M,2022SEFTData Science Manager206000USD206000US100USM
2022,SE,FT,Data Science Manager,175100,USD,175100,US,100,US,M,2022SEFTData Science Manager175100USD175100US100USM
2022,SE,FT,Machine Learning Engineer,189650,USD,189650,US,0,US,M,2022SEFTMachine Learning Engineer189650USD189650US0USM
2022,SE,FT,Machine Learning Engineer,164996,USD,164996,US,0,US,M,2022SEFTMachine Learning Engineer164996USD164996US0USM
2022,SE,FT,Data Engineer,154000,USD,154000,US,100,US,M,2022SEFTData Engineer154000USD154000US100USM
2022,SE,FT,Data Engineer,126000,USD,126000,US,100,US,M,2022SEFTData Engineer126000USD126000US100USM
2022,SE,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,L,2022SEFTMachine Learning Engineer200000USD200000US100USL
2022,SE,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,L,2022SEFTMachine Learning Engineer150000USD150000US100USL
2022,SE,FT,Analytics Engineer,135000,USD,135000,US,100,US,M,2022SEFTAnalytics Engineer135000USD135000US100USM
2022,MI,FT,Data Engineer,80000,GBP,98506,GB,0,GB,M,2022MIFTData Engineer80000GBP98506GB0GBM
2022,MI,FT,Data Engineer,60000,GBP,73880,GB,0,GB,M,2022MIFTData Engineer60000GBP73880GB0GBM
2022,SE,FT,Data Analyst,117000,USD,117000,US,100,US,M,2022SEFTData Analyst117000USD117000US100USM
2022,SE,FT,Data Analyst,99450,USD,99450,US,100,US,M,2022SEFTData Analyst99450USD99450US100USM
2022,SE,FT,Data Engineer,200000,USD,200000,PR,100,PR,M,2022SEFTData Engineer200000USD200000PR100PRM
2022,SE,FT,Data Engineer,135000,USD,135000,PR,100,PR,M,2022SEFTData Engineer135000USD135000PR100PRM
2022,SE,FT,Machine Learning Engineer,193900,USD,193900,US,0,US,M,2022SEFTMachine Learning Engineer193900USD193900US0USM
2022,SE,FT,Machine Learning Engineer,129300,USD,129300,US,0,US,M,2022SEFTMachine Learning Engineer129300USD129300US0USM
2022,EN,FT,Machine Learning Engineer,45000,GBP,55410,GB,100,GB,S,2022ENFTMachine Learning Engineer45000GBP55410GB100GBS
2022,SE,FT,Data Analyst,70000,GBP,86193,GB,0,GB,M,2022SEFTData Analyst70000GBP86193GB0GBM
2022,SE,FT,Data Analyst,50000,GBP,61566,GB,0,GB,M,2022SEFTData Analyst50000GBP61566GB0GBM
2022,SE,FT,Data Analyst,175000,USD,175000,US,100,US,M,2022SEFTData Analyst175000USD175000US100USM
2022,SE,FT,Data Analyst,130000,USD,130000,US,100,US,M,2022SEFTData Analyst130000USD130000US100USM
2022,SE,FT,Data Engineer,188100,USD,188100,US,0,US,M,2022SEFTData Engineer188100USD188100US0USM
2022,SE,FT,Data Engineer,139860,USD,139860,US,0,US,M,2022SEFTData Engineer139860USD139860US0USM
2022,SE,FT,Machine Learning Engineer,248700,USD,248700,US,0,US,M,2022SEFTMachine Learning Engineer248700USD248700US0USM
2022,SE,FT,Machine Learning Engineer,167100,USD,167100,US,0,US,M,2022SEFTMachine Learning Engineer167100USD167100US0USM
2022,MI,FT,Data Analyst,450000,INR,5723,IN,100,IN,S,2022MIFTData Analyst450000INR5723IN100INS
2022,MI,FT,BI Data Analyst,48000,EUR,50432,DE,100,DE,S,2022MIFTBI Data Analyst48000EUR50432DE100DES
2022,SE,FT,Data Scientist,205000,USD,205000,US,0,US,M,2022SEFTData Scientist205000USD205000US0USM
2022,SE,FT,Data Architect,141300,USD,141300,US,0,US,M,2022SEFTData Architect141300USD141300US0USM
2022,SE,FT,Data Architect,102100,USD,102100,US,0,US,M,2022SEFTData Architect102100USD102100US0USM
2022,EN,FT,Data Analyst,50000,USD,50000,AR,100,AR,L,2022ENFTData Analyst50000USD50000AR100ARL
2022,EN,FT,Data Scientist,80000,EUR,84053,BE,100,BE,L,2022ENFTData Scientist80000EUR84053BE100BEL
2022,MI,FT,Lead Data Scientist,50000,GBP,61566,GB,50,GB,S,2022MIFTLead Data Scientist50000GBP61566GB50GBS
2022,SE,FT,Data Architect,250000,USD,250000,US,0,US,M,2022SEFTData Architect250000USD250000US0USM
2022,SE,FT,Data Architect,63000,USD,63000,US,0,US,M,2022SEFTData Architect63000USD63000US0USM
2022,SE,FT,Data Science Manager,189500,USD,189500,US,100,US,L,2022SEFTData Science Manager189500USD189500US100USL
2022,SE,FT,Data Science Manager,140100,USD,140100,US,100,US,L,2022SEFTData Science Manager140100USD140100US100USL
2022,SE,FT,Data Engineer,177600,USD,177600,US,100,US,L,2022SEFTData Engineer177600USD177600US100USL
2022,SE,FT,Data Engineer,131300,USD,131300,US,100,US,L,2022SEFTData Engineer131300USD131300US100USL
2022,MI,FT,Data Engineer,24000,USD,24000,US,0,US,M,2022MIFTData Engineer24000USD24000US0USM
2022,SE,FT,Machine Learning Engineer,202900,USD,202900,US,100,US,L,2022SEFTMachine Learning Engineer202900USD202900US100USL
2022,SE,FT,Data Engineer,115000,USD,115000,US,100,US,M,2022SEFTData Engineer115000USD115000US100USM
2022,EN,FT,Machine Learning Engineer,115000,USD,115000,US,50,US,L,2022ENFTMachine Learning Engineer115000USD115000US50USL
2022,MI,FT,Machine Learning Engineer,193900,USD,193900,US,0,US,M,2022MIFTMachine Learning Engineer193900USD193900US0USM
2022,MI,FT,Machine Learning Engineer,129300,USD,129300,US,0,US,M,2022MIFTMachine Learning Engineer129300USD129300US0USM
2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,L,2022SEFTData Scientist140000USD140000US100USL
2022,MI,FT,Data Analyst,216200,USD,216200,US,0,US,M,2022MIFTData Analyst216200USD216200US0USM
2022,MI,FT,Data Analyst,144100,USD,144100,US,0,US,M,2022MIFTData Analyst144100USD144100US0USM
2022,SE,FT,Machine Learning Scientist,216000,USD,216000,US,0,US,M,2022SEFTMachine Learning Scientist216000USD216000US0USM
2022,SE,FT,Machine Learning Scientist,144000,USD,144000,US,0,US,M,2022SEFTMachine Learning Scientist144000USD144000US0USM
2022,EN,FT,Data Analyst,150000,USD,150000,US,100,US,L,2022ENFTData Analyst150000USD150000US100USL
2021,EN,FT,Machine Learning Research Engineer,900000,INR,12171,IN,100,IN,M,2021ENFTMachine Learning Research Engineer900000INR12171IN100INM
2022,MI,FT,Data Scientist,4200000,INR,53416,IN,100,ID,L,2022MIFTData Scientist4200000INR53416IN100IDL
2022,EN,FT,Applied Data Scientist,50000,USD,50000,AT,50,AT,M,2022ENFTApplied Data Scientist50000USD50000AT50ATM
2021,SE,FT,Cloud Data Architect,250000,USD,250000,US,50,US,L,2021SEFTCloud Data Architect250000USD250000US50USL
2022,EX,FT,Research Scientist,80000,EUR,84053,NL,0,NL,L,2022EXFTResearch Scientist80000EUR84053NL0NLL
2022,MI,FT,Data Scientist,107000,GBP,131752,GB,100,GB,M,2022MIFTData Scientist107000GBP131752GB100GBM
2022,SE,FT,Analytics Engineer,48000,USD,48000,AR,100,US,S,2022SEFTAnalytics Engineer48000USD48000AR100USS
2022,EX,FT,Data Science Manager,260500,USD,260500,US,0,US,M,2022EXFTData Science Manager260500USD260500US0USM
2022,EX,FT,Data Science Manager,175100,USD,175100,US,0,US,M,2022EXFTData Science Manager175100USD175100US0USM
2022,EN,FT,Data Analyst,55000,USD,55000,US,100,US,S,2022ENFTData Analyst55000USD55000US100USS
2022,MI,FT,Data Analyst,130000,USD,130000,US,100,US,M,2022MIFTData Analyst130000USD130000US100USM
2022,SE,FT,Applied Machine Learning Scientist,73400,EUR,77119,FR,100,GB,L,2022SEFTApplied Machine Learning Scientist73400EUR77119FR100GBL
2022,EN,FT,Data Scientist,49500,EUR,52008,BE,50,BE,S,2022ENFTData Scientist49500EUR52008BE50BES
2022,MI,FL,Applied Machine Learning Scientist,2400000,INR,30523,IN,100,IN,S,2022MIFLApplied Machine Learning Scientist2400000INR30523IN100INS
2022,SE,FT,Data Engineer,206699,USD,206699,US,0,US,M,2022SEFTData Engineer206699USD206699US0USM
2022,SE,FT,Data Engineer,99100,USD,99100,US,0,US,M,2022SEFTData Engineer99100USD99100US0USM
2022,MI,FT,Analytics Engineer,200000,USD,200000,US,0,US,M,2022MIFTAnalytics Engineer200000USD200000US0USM
2022,MI,FT,Analytics Engineer,54000,USD,54000,US,0,US,M,2022MIFTAnalytics Engineer54000USD54000US0USM
2022,EN,FT,Analytics Engineer,130000,USD,130000,US,50,US,L,2022ENFTAnalytics Engineer130000USD130000US50USL
2022,SE,FT,Data Engineer,100000,USD,100000,US,0,US,L,2022SEFTData Engineer100000USD100000US0USL
2022,SE,FT,Data Engineer,80000,USD,80000,US,0,US,L,2022SEFTData Engineer80000USD80000US0USL
2022,SE,FT,Data Scientist,100000,USD,100000,US,0,US,L,2022SEFTData Scientist100000USD100000US0USL
2022,SE,FT,Data Specialist,221300,USD,221300,US,100,US,L,2022SEFTData Specialist221300USD221300US100USL
2022,SE,FT,Data Specialist,148700,USD,148700,US,100,US,L,2022SEFTData Specialist148700USD148700US100USL
2022,EN,FT,Machine Learning Engineer,30000,USD,30000,GB,100,GB,L,2022ENFTMachine Learning Engineer30000USD30000GB100GBL
2022,EN,FT,Data Analyst,27000,EUR,28368,FR,50,FR,M,2022ENFTData Analyst27000EUR28368FR50FRM
2022,MI,FT,Data Engineer,74000,GBP,91118,GB,0,GB,M,2022MIFTData Engineer74000GBP91118GB0GBM
2022,MI,FT,Data Engineer,50000,GBP,61566,GB,0,GB,M,2022MIFTData Engineer50000GBP61566GB0GBM
